,AUTH_Meditations 11,AUTH_Meditations 4,AUTH_Meditations 1,AUTH_Meditations 2,AUTH_Meditations 6,AUTH_Meditations 9,AUTH_Meditations 5,AUTH_Meditations 12,AUTH_Meditations 10,AUTH_Meditations 7,AUTH_Meditations 8,AUTH_Meditations 3,1CO,GAL,ROM,2CO,PHM,PHP,TIT,COL,1TH,2TH,1TI,2TI,EPH
AUTH_Meditations 8,0.273734852332914,0.6561817035558155,-0.6266067898059625,-0.6298054060057813,0.5273945347863556,0.6521270583938528,0.3405775042248304,0.20958891632429583,0.34706012879559933,0.7561186902326015,1.0,-0.8943971314661081,-0.09104560726438714,-0.12864603608321648,-0.03500595392323294,-0.2673515216937027,-0.4699230433644826,-0.8522256505717196,-0.45515484172136383,-0.5629686583005158,-0.7612376615696113,-0.39974174963936254,-0.5481867948978989,-0.6212010228886738,-0.7266039694828069
AUTH_Meditations 3,-0.07982246495407823,-0.6281216147798215,0.4903022372051252,0.5443337422265476,-0.30644189965423674,-0.6884521170963527,-0.47241209815580937,-0.30908898497380544,-0.4377298414056161,-0.5706030680938321,-0.8943971314661081,1.0,-0.7336778848239601,-0.8721550780302688,-0.7552298998910311,-0.7502940210521183,-0.048667336324762014,-0.2669530024424213,0.0838730301659636,-0.35647705963305876,-0.6189330618688567,-0.49561782266361126,0.017009967952834274,0.06311582167736678,-0.3431629618547797
1CO,-0.2965477320029421,-0.2138364442049691,-0.2771844282563452,-0.5540882488925686,-0.23495311821994158,-0.18882900346291806,-0.129609198417272,-0.25323068599126164,-0.19566025414481933,-0.23399905208137436,-0.09104560726438714,-0.7336778848239601,1.0,0.6738581995402322,0.9227192615156206,0.7735530800232663,-0.6616889089536854,-0.3431062417603703,-0.38420152913723554,-0.4271574724862129,0.13385096353442402,-0.4248006859258696,-0.11418506918324298,-0.36296046885604877,-0.13139899391705867
GAL,-0.28874159452952564,-0.39093079429744526,-0.6399877927539529,-0.5160939340839453,-0.3007722122635363,-0.2937684226310931,-0.2829039221286489,-0.18119790820214185,-0.3299989888749175,-0.2883809019474875,-0.12864603608321648,-0.8721550780302688,0.6738581995402322,1.0,0.6545542517062066,0.511495699736992,-0.2787651088515139,-0.50252381756012,-0.20214616444065917,-0.5002999214371,-0.12582751567183217,-0.23466876609566392,-0.03501230863787928,-0.30690827632068124,-0.5451526009406981
ROM,-0.2657151110339171,-0.2631671581660989,-0.27872717806848246,-0.5918892801871768,-0.16527586202605032,-0.1783365639118597,-0.16404654156649895,-0.2559240659981739,-0.20385757690215583,-0.181930269311161,-0.03500595392323294,-0.7552298998910311,0.9227192615156206,0.6545542517062066,1.0,0.8129706256466455,-0.6766873324399012,-0.2748645928609422,-0.5975802097247203,-0.33591475267929727,0.28933097837698873,-0.17511574779184153,-0.37431121646712406,-0.4631130492280329,0.060280172308465704
2CO,-0.5520432354463147,-0.5078256741189614,-0.1946591541945744,-0.7983230142759197,-0.14938103133945085,-0.4940128222219234,-0.5051744893050424,-0.3676426713434253,-0.5177859472813638,-0.385868114565462,-0.2673515216937027,-0.7502940210521183,0.7735530800232663,0.511495699736992,0.8129706256466455,1.0,-0.5591887805147232,-0.2901752129156396,-0.6717991837990333,-0.0626226433399198,0.07872406441508269,-0.08876042001403678,-0.4433020200654912,-0.5093807950513839,0.1280149489389237
PHM,-0.35615898055776396,-0.4492290936318851,-0.15339205667264935,-0.07044566637280335,-0.24986567554709058,-0.5148159501813803,-0.5402315366426074,0.05130361027023824,-0.4763799729072239,-0.3980771297285547,-0.4699230433644826,-0.048667336324762014,-0.6616889089536854,-0.2787651088515139,-0.6766873324399012,-0.5591887805147232,1.0,-0.25374175228126605,0.20683714501072342,0.23070983393581154,-0.2645731281812118,0.36010952072009,-0.08071995407472123,-0.15752488608763127,-0.15801653108884814
PHP,-0.7916238199858648,-0.8504437750900444,0.16472035977950186,-0.6492287149317478,-0.7062718597783272,-0.7439277391712829,-0.6072388483896919,-0.8282064775134804,-0.6899009949210034,-0.8156820736805156,-0.8522256505717196,-0.2669530024424213,-0.3431062417603703,-0.50252381756012,-0.2748645928609422,-0.2901752129156396,-0.25374175228126605,1.0,0.09261963416331669,0.1528430113378141,0.23135790337848763,-0.22547005136018744,0.2384997363905928,0.5826036934911152,0.39147250323416993
TIT,-0.2494364290708556,-0.2697942822283882,0.007671838107693884,0.03669669607840124,-0.41517701780943506,-0.3198232422766622,-0.1615262823916403,-0.4281686317908907,-0.2752745784540129,-0.4399571031570361,-0.45515484172136383,0.0838730301659636,-0.38420152913723554,-0.20214616444065917,-0.5975802097247203,-0.6717991837990333,0.20683714501072342,0.09261963416331669,1.0,-0.3604493347662186,-0.4197035861548508,-0.31049409384314397,0.7996932039144834,0.7838565257907973,-0.5648739120323145
COL,-0.6991129366809465,-0.691049156536566,0.13814363898762072,-0.7427174211840685,-0.21073723224180846,-0.7379631991084653,-0.8453214852349166,-0.2104744733022101,-0.8048741761798519,-0.518070943517676,-0.5629686583005158,-0.35647705963305876,-0.4271574724862129,-0.5002999214371,-0.33591475267929727,-0.0626226433399198,0.23070983393581154,0.1528430113378141,-0.3604493347662186,1.0,-0.044981479771940856,0.33933788761234285,-0.39054801693220254,-0.3423920985365684,0.599818628813871
1TH,-0.8254448501933155,-0.8749721754404004,-0.018318842353347548,-0.706612624931993,-0.6192499873935774,-0.8507878743594244,-0.7587569597870333,-0.6054976789515893,-0.8059214623873963,-0.8491446258835753,-0.7612376615696113,-0.6189330618688567,0.13385096353442402,-0.12582751567183217,0.28933097837698873,0.07872406441508269,-0.2645731281812118,0.23135790337848763,-0.4197035861548508,-0.044981479771940856,1.0,0.2746988984745113,-0.49352573169625485,-0.2493074109690311,0.5396600120264795
2TH,-0.4253650966766174,-0.6530743172925655,-0.05929329271996017,-0.5658727359661749,-0.24947663186441468,-0.6940484279008168,-0.7517664178373306,-0.24969181098643586,-0.7604363161408587,-0.5408152769447162,-0.39974174963936254,-0.49561782266361126,-0.4248006859258696,-0.23466876609566392,-0.17511574779184153,-0.08876042001403678,0.36010952072009,-0.22547005136018744,-0.31049409384314397,0.33933788761234285,0.2746988984745113,1.0,-0.6095639533683535,-0.3424737404176769,0.20693343263453898
1TI,-0.24638424642792298,-0.27814885482014906,-0.029721582140955535,-0.09911716684583752,-0.6782102534424095,-0.30987782384068063,-0.06189665702814914,-0.5736693538269655,-0.2344505854175348,-0.5467515358249034,-0.5481867948978989,0.017009967952834274,-0.11418506918324298,-0.03501230863787928,-0.37431121646712406,-0.4433020200654912,-0.08071995407472123,0.2384997363905928,0.7996932039144834,-0.39054801693220254,-0.49352573169625485,-0.6095639533683535,1.0,0.7873300393159064,-0.542406063026392
2TI,-0.40226580147594304,-0.4891101450475687,0.15335993567662712,-0.2171868191320613,-0.5922115435994928,-0.43506834846795317,-0.22970128558161915,-0.8121233805249872,-0.37231411679712134,-0.6082633478044791,-0.6212010228886738,0.06311582167736678,-0.36296046885604877,-0.30690827632068124,-0.4631130492280329,-0.5093807950513839,-0.15752488608763127,0.5826036934911152,0.7838565257907973,-0.3423920985365684,-0.2493074109690311,-0.3424737404176769,0.7873300393159064,1.0,-0.2932352137119021
EPH,-0.8709986597157614,-0.797634527242083,0.2510878677539861,-0.7645093657010463,-0.35503140467751276,-0.7993400103391308,-0.7870171567775837,-0.5245081347760038,-0.7562720298001118,-0.6811175368298945,-0.7266039694828069,-0.3431629618547797,-0.13139899391705867,-0.5451526009406981,0.060280172308465704,0.1280149489389237,-0.15801653108884814,0.39147250323416993,-0.5648739120323145,0.599818628813871,0.5396600120264795,0.20693343263453898,-0.542406063026392,-0.2932352137119021,1.0
